id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 _EdgkXODAqwwf9T0S_p3kpO2zHu4Lz5a_ABrmWbi2-urqDBPCah_6S-q33ROvNcP, English-language films, 1, A Harvest Wedding (2017) HDTV H264 AC3 5.1, CZ, 2017-10-24T00:04:46Z, allyoulike.com, 0.63051, U.S. state, 0.419119
 _EdgkXODAqwwf9T0S_p3kpO2zHu4Lz5a_ABrmWbi2-urqDBPCah_6S-q33ROvNcP, English-language films, 1, A Harvest Wedding (2017) HDTV H264 AC3 5.1, CZ, 2017-10-24T00:04:46Z, allyoulike.com, 0.63051, Global city, 0.418763
 _EdgkXODAqwwf9T0S_p3kpO2zHu4Lz5a_ABrmWbi2-urqDBPCah_6S-q33ROvNcP, English-language films, 1, A Harvest Wedding (2017) HDTV H264 AC3 5.1, CZ, 2017-10-24T00:04:46Z, allyoulike.com, 0.63051, United Kingdom, 0.411465
 _EdgkXODAqwwf9T0S_p3kpO2zHu4Lz5a_ABrmWbi2-urqDBPCah_6S-q33ROvNcP, English-language films, 1, A Harvest Wedding (2017) HDTV H264 AC3 5.1, CZ, 2017-10-24T00:04:46Z, allyoulike.com, 0.63051, Long Island, 0.410603
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Automobile, 0.930206
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Vehicle, 0.754463
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Vehicles, 0.711821
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Van, 0.683598
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Transport, 0.62076
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, English-language films, 0.619618
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, American films, 0.618756
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Movie theater, 0.595826
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, TheStart, 0.589066
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Kate Hoey, 0.586845
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Stuart Holland, 0.585503
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Vauxhall by-election  1989, 0.584878
 NTB6w8_7Z_7bYH4BfYKVdwesw5I6P6OmK2cTaBp8kheE7IRKs-iUrwJJPNUaplam, English-language films, 1, Be Prepared With A Winter Check From Vauxhall, GB, 2017-10-24T02:12:52Z, fleetpoint.org, 0.910259, Penalty, 0.584492
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Automobile, 0.965042
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Transport, 0.714241
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Renault, 0.689569
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Ireland, 0.679961
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, English-language films, 0.67424
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Truck, 0.658864
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Firearm, 0.627007
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Diesel engine, 0.626932
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Dublin, 0.574741
 Pyzsym10yWhaCgeAgm3sQtn8Q9dWArAonMuEyP2i7EKr0qcx-qOwU9WDkl9s3ASz, English-language films, 1, Gardaí Make Arrest As Suspect Detained After Mayhem In Tallaght, IE, 2017-10-24T02:21:13Z, nova.ie, -0.465772, Walking, 0.56935
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Administrative Council of the European Patent Organisation, 0.977418
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, European Patent Office, 0.895711
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Benoît Battistelli, 0.850796
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Human rights, 0.723296
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Law, 0.717238
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, European Patent Organisation, 0.700902
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, United States Patent and Trademark Office, 0.700563
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Patent, 0.628288
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, European Union, 0.603844
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Council of Europe, 0.513388
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Japan Patent Office, 0.505862
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, United States, 0.447297
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Patent application, 0.443618
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Roland Grossenbacher, 0.430633
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, The Hague, 0.426185
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Opposition procedure before the European Patent Office, 0.420995
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Appeal procedure before the European Patent Office, 0.414918
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Council of the European Union, 0.395326
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Universal Declaration of Human Rights, 0.392166
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, English-language films, 0.387198
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Patent offices, 0.380101
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Europe, 0.374997
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, European Court of Human Rights, 0.373927
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, The Council, 0.371857
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, European Convention on Human Rights, 0.369673
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Patent Cooperation Treaty, 0.36352
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Intellectual property, 0.362194
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Rijswijk, 0.356116
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Trade union, 0.35364
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, According to Jim, 0.352613
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, The Europeans, 0.346022
 QWBuziulse7NQeOKvDbqvivYp74OQ2EoWlPI6gFVVU6ZhUMGWicJ7IubpVgRldnX, English-language films, 1, Staff Union Welcomes Next EPO President  Hopes For Dialogue, CH, 2017-10-24T02:21:13Z, ip-watch.org, 0.488997, Ingo Kober, 0.339636
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Newport, 0.9435
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Gwent, 0.681461
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Berber people, 0.654214
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Caerleon, 0.651832
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, English-language films, 0.609616
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, E-mail, 0.532345
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Blue, 0.527519
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Blond, 0.5196
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Logarithm, 0.518314
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Monday, 0.518086
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Kingdom of Gwent, 0.51
 _5mhseADaBLud5OT7YPA8L2L5IPYHVPN9ufQR1Tl7H2Zes_pffUOKezs7DqfwK0i, English-language films, 1, A 21-year-old man has gone missing and police are concerned for his welfare, GB, 2017-10-24T01:48:00Z, walesonline.co.uk, -0.656394, Blond hair, 0.4956
 oH3PBhJ2VS3RX7viJQdoAcGnrxzxM5keKQjUU953PtjGQX6r1TG026h9zpDDsrzm, English-language films, 1, Database Analyst (1 Position) – Beger Co.  Ltd. | Job Offers in Thailand, GB, 2017-10-24T01:37:07Z, thailand.jobrat.net, -0.729929, Employment, 0.924739
 oH3PBhJ2VS3RX7viJQdoAcGnrxzxM5keKQjUU953PtjGQX6r1TG026h9zpDDsrzm, English-language films, 1, Database Analyst (1 Position) – Beger Co.  Ltd. | Job Offers in Thailand, GB, 2017-10-24T01:37:07Z, thailand.jobrat.net, -0.729929, Critical thinking, 0.598079
 oH3PBhJ2VS3RX7viJQdoAcGnrxzxM5keKQjUU953PtjGQX6r1TG026h9zpDDsrzm, English-language films, 1, Database Analyst (1 Position) – Beger Co.  Ltd. | Job Offers in Thailand, GB, 2017-10-24T01:37:07Z, thailand.jobrat.net, -0.729929, The Work, 0.5874
 oH3PBhJ2VS3RX7viJQdoAcGnrxzxM5keKQjUU953PtjGQX6r1TG026h9zpDDsrzm, English-language films, 1, Database Analyst (1 Position) – Beger Co.  Ltd. | Job Offers in Thailand, GB, 2017-10-24T01:37:07Z, thailand.jobrat.net, -0.729929, The Hardest Thing, 0.57156
 oH3PBhJ2VS3RX7viJQdoAcGnrxzxM5keKQjUU953PtjGQX6r1TG026h9zpDDsrzm, English-language films, 1, Database Analyst (1 Position) – Beger Co.  Ltd. | Job Offers in Thailand, GB, 2017-10-24T01:37:07Z, thailand.jobrat.net, -0.729929, English-language films, 0.550005
 oH3PBhJ2VS3RX7viJQdoAcGnrxzxM5keKQjUU953PtjGQX6r1TG026h9zpDDsrzm, English-language films, 1, Database Analyst (1 Position) – Beger Co.  Ltd. | Job Offers in Thailand, GB, 2017-10-24T01:37:07Z, thailand.jobrat.net, -0.729929, Chase & Status, 0.5346
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, Tradewest, 0.923103
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, Battletoads, 0.858015
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, Rare, 0.794014
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, Battletoads in Battlemaniacs, 0.732378
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, Game, 0.707509
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, Banjo-Kazooie, 0.693738
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, David Wise, 0.654371
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, Rareware games, 0.648058
 BGleFTI3M-B41ZNAAbPXK1MefYDprlQVl7l0YjvB2-6vD1I1pLkH6Bu53rgzG7xX, English-language films, 1, Road to Stampers Forever: Day 3 | GameChange, GB, 2017-10-24T01:48:00Z, game-change.co.uk, -0.169886, English-language films, 0.582023
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Thai solar calendar, 0.929266
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Week-day names, 0.877726
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Entertainment, 0.859855
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Recreation, 0.781974
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, English-language films, 0.765092
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Tourism, 0.728691
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Debut albums, 0.724289
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, 2001 albums, 0.721092
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Returning, 0.644137
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Luck, 0.643962
 G3RdeElaf9Nc4VwV-DMzjHnX4H3z-MYvXROL8pqO32zHbLpRurv640p9qWCcMDnp, English-language films, 1, Quiz nights return to Blue Turtle - Tuesday 7th November, GB, 2017-10-24T02:21:13Z, kalkan.turkishlocalnews.com, 0.6666, Tuesday, 0.643616
