id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 s-LfU8hFSUsqkKm2IVVoQ0bS6y6GEBEjqyNYPz803H2f_02d4K1qDlvZcvMBkpGQ, South Africa, 1, KZN woman guilty of kidnapping  chopping up woman, ZA, 2017-10-24T11:09:48Z, iol.co.za, -0.539001, Killing vector field, 0.518598
 s-LfU8hFSUsqkKm2IVVoQ0bS6y6GEBEjqyNYPz803H2f_02d4K1qDlvZcvMBkpGQ, South Africa, 1, KZN woman guilty of kidnapping  chopping up woman, ZA, 2017-10-24T11:09:48Z, iol.co.za, -0.539001, The Accused, 0.517591
 s-LfU8hFSUsqkKm2IVVoQ0bS6y6GEBEjqyNYPz803H2f_02d4K1qDlvZcvMBkpGQ, South Africa, 1, KZN woman guilty of kidnapping  chopping up woman, ZA, 2017-10-24T11:09:48Z, iol.co.za, -0.539001, Detective, 0.51354
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, South Africa, 0.979382
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Africa, 0.796555
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, South African National Defence Force, 0.780566
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, African Union, 0.746367
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Johannesburg, 0.583337
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Atlantic slave trade, 0.561315
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Overseas Chinese, 0.553445
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Zimbabwe, 0.544077
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, South African Army, 0.543969
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Madagascar, 0.509532
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Mozambique, 0.501911
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Jazz, 0.501756
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, South America, 0.48847
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, United Nations, 0.477041
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, 2003 Cricket World Cup, 0.471389
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, South African Defence Force, 0.463409
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Sub-Saharan Africa, 0.459139
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Annual report, 0.449861
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Ministry, 0.448214
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Botswana, 0.448074
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, HIV, 0.445505
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, AIDS, 0.44227
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Portuguese language, 0.441432
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Ministry of Darkness, 0.43607
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Lion, 0.432238
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, According to Jim, 0.424633
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Human Development Index, 0.422534
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, South African Navy, 0.417601
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, House, 0.417372
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Pan-Africanism, 0.416988
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, White people, 0.413381
 GdCTCOkl8DX2Svu3DXBTwHGejCnwoOJkhkLG5Eb6XZgN9rbFkI9DriyoXLG8_-_F, South Africa, 1, Armscor to extend landlord function to include Defence Intelligence, ZA, 2017-10-24T11:09:48Z, defenceweb.co.za, 0.659112, Military history of South Africa, 0.41309
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, South Africa, 0.964787
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Africa, 0.871882
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Real estate, 0.610426
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Asian South African, 0.566349
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Property, 0.557763
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Coloured, 0.550454
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Indian South Africans, 0.536599
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, White South African, 0.492832
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Million, 0.483748
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Non-resident Indian and Person of Indian Origin, 0.47481
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, According to Jim, 0.470341
 MIBjjJWXg8wr0qUA0rOS7ZzcWTZyLwHwStagvrcC_Nu34XKF74phFcrBU4JyAvN0, South Africa, 1, KZN R275-million rent bill mostly goes to whites and Indians, ZA, 2017-10-24T04:01:18Z, ehowzit.co.za, 0, Lease, 0.461404
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, Jacob Zuma, 0.97934
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, KwaZulu-Natal, 0.819671
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, African National Congress, 0.764053
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, South Africa, 0.699983
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, Thabo Mbeki, 0.668539
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, South African Communist Party, 0.616568
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, Zulu, 0.567092
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, 1990, 0.529712
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, 1990s, 0.519476
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, Kgalema Motlanthe, 0.459166
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, President of South Africa, 0.448841
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, Nkosazana Dlamini-Zuma, 0.429523
 LbXSVVaxiw_ZSgMa-F1eqfDbXriIWqnxYvl4QqlBgf7k9fp9Dlkv1dirBYo5oWz8, South Africa, 1, What Blade used to think of Zuma, ZA, 2017-10-24T03:55:24Z, themessenger.global, -0.15224, Debate, 0.420018
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, Africa, 0.946625
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, Automobile, 0.928621
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, Automotive industry, 0.803379
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, Sub-Saharan Africa, 0.78048
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, Renault, 0.778925
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, Southern Africa, 0.689545
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, Volkswagen Group, 0.678672
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, South Africa, 0.673931
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, General Motors, 0.646618
 dGTy3Qllo_neWPbrUdNu_8s7_u_QaLoMn5X97PotwWuwSxspMJpACRTr6bAXaRTR, South Africa, 1, My First Car. Mike Whitfield  Nissan, ZA, 2017-10-24T03:55:24Z, themessenger.global, 0.0626897, Namibia, 0.645768
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Provinces of South Africa, 0.98958
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Bird, 0.926364
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Avian influenza, 0.797577
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Xhosa language, 0.739021
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, South Africa, 0.738998
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, White South African, 0.708815
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Influenza, 0.678787
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Northern Cape, 0.672216
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Western Cape, 0.623497
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Chicken, 0.607436
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Infectious disease, 0.600964
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Eastern Cape, 0.585969
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Transmission and infection of H5N1, 0.580723
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, States and territories established in 1994, 0.559704
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Influenza pandemic, 0.558431
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Ostrich, 0.497149
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Infection, 0.482449
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Cape Province, 0.45978
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Global spread of H5N1, 0.457898
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Human flu, 0.44632
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Pandemic, 0.443229
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Influenza A virus subtype H5N1, 0.431205
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Influenza vaccine, 0.427388
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Coloured, 0.421068
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Vaccination, 0.413994
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Meat, 0.40277
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Emu, 0.399916
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Livestock, 0.39852
 J3CT0E7GifAjJWWYoXt5uOLU8_qx3QrAMxRm4C_pGChpFm94sutgwNNoAnLuDoqk, South Africa, 1, Department of agriculture to help farmers stop the spread of bird flu, ZA, 2017-10-24T04:41:28Z, southcoastnews.co.za, -0.243942, Avian incubation, 0.375303
