id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 7PcHdyMl6Wrafmhn4P-UcFV6z2O4frSX-uY9EDGLs8GSDKrpaKrLs5QeoHNZXfrO, New York City, 1, McAdoo Sticking With Manning As Giants Quarterback, US, 2017-10-24T11:39:10Z, onenewspage.com, -0.405413, Super Bowl XLII, 0.542744
 7PcHdyMl6Wrafmhn4P-UcFV6z2O4frSX-uY9EDGLs8GSDKrpaKrLs5QeoHNZXfrO, New York City, 1, McAdoo Sticking With Manning As Giants Quarterback, US, 2017-10-24T11:39:10Z, onenewspage.com, -0.405413, Ole Miss Rebels football, 0.524383
 7PcHdyMl6Wrafmhn4P-UcFV6z2O4frSX-uY9EDGLs8GSDKrpaKrLs5QeoHNZXfrO, New York City, 1, McAdoo Sticking With Manning As Giants Quarterback, US, 2017-10-24T11:39:10Z, onenewspage.com, -0.405413, Lost, 0.517861
 7PcHdyMl6Wrafmhn4P-UcFV6z2O4frSX-uY9EDGLs8GSDKrpaKrLs5QeoHNZXfrO, New York City, 1, McAdoo Sticking With Manning As Giants Quarterback, US, 2017-10-24T11:39:10Z, onenewspage.com, -0.405413, Major League Baseball, 0.509735
 7PcHdyMl6Wrafmhn4P-UcFV6z2O4frSX-uY9EDGLs8GSDKrpaKrLs5QeoHNZXfrO, New York City, 1, McAdoo Sticking With Manning As Giants Quarterback, US, 2017-10-24T11:39:10Z, onenewspage.com, -0.405413, Philip Rivers, 0.50262
 7PcHdyMl6Wrafmhn4P-UcFV6z2O4frSX-uY9EDGLs8GSDKrpaKrLs5QeoHNZXfrO, New York City, 1, McAdoo Sticking With Manning As Giants Quarterback, US, 2017-10-24T11:39:10Z, onenewspage.com, -0.405413, Kurt Warner, 0.473882
 7PcHdyMl6Wrafmhn4P-UcFV6z2O4frSX-uY9EDGLs8GSDKrpaKrLs5QeoHNZXfrO, New York City, 1, McAdoo Sticking With Manning As Giants Quarterback, US, 2017-10-24T11:39:10Z, onenewspage.com, -0.405413, 2009 New York Giants season, 0.469622
 7PcHdyMl6Wrafmhn4P-UcFV6z2O4frSX-uY9EDGLs8GSDKrpaKrLs5QeoHNZXfrO, New York City, 1, McAdoo Sticking With Manning As Giants Quarterback, US, 2017-10-24T11:39:10Z, onenewspage.com, -0.405413, 2007 NFL season, 0.440749
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, National Hockey League, 0.965534
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, New York Rangers, 0.867012
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 2005–06 NHL season, 0.632137
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Madison Square Garden, 0.603378
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 2008–09 NHL season, 0.55579
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, San Jose Sharks, 0.52554
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Ice hockey, 0.501313
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Edmonton Oilers, 0.475728
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Wayne Gretzky, 0.463642
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Henrik Lundqvist, 0.455886
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, New York Islanders, 0.451562
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, New Jersey Devils, 0.444486
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 2002–03 NHL season, 0.416195
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 2007–08 NHL season, 0.402531
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, San Jose  California, 0.384744
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 2006–07 NHL season, 0.383991
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, New York, 0.382912
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Vancouver Canucks, 0.381562
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 2003–04 NHL season, 0.381406
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Boston Bruins, 0.37004
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Los Angeles Kings, 0.369505
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, American Hockey League, 0.368212
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Ice hockey terminology, 0.366163
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Colorado Avalanche, 0.358141
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Toronto Maple Leafs, 0.351547
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 1991–92 NHL season, 0.350587
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Philadelphia Flyers, 0.34552
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Ron Hextall, 0.34216
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Calder Memorial Trophy, 0.34197
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 1994–95 NHL season, 0.338216
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Penalty, 0.334489
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Ottawa Senators, 0.330573
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, NHL All-Rookie Team, 0.322615
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Buffalo Sabres, 0.315111
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, New York City, 0.303461
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Atlantic Division, 0.302391
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, California, 0.302078
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 57th National Hockey League All-Star Game, 0.301614
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Ice hockey rules, 0.301453
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Jari Kurri, 0.301098
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 1996–97 NHL season, 0.300399
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 1985–86 NHL season, 0.300311
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Pittsburgh Penguins, 0.299991
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 2000 NHL Entry Draft, 0.297655
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 2001 NHL Entry Draft, 0.297654
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Jed Ortmeyer, 0.294042
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Mario Lemieux, 0.293831
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Conn Smythe Trophy, 0.292043
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, Short handed, 0.288687
 T1uqEzL6Izgauq_6FugEOTSr_U9nBQr1wMtbWKkC3LcBTFx8QluBJ3NTmaKNvL9W, New York City, 1, Jones  penalty kill stand tall as Sharks top Rangers | Hockey, US, 2017-10-24T11:32:28Z, arcamax.com, -0.609327, 1992–93 NHL season, 0.288206
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Major League Baseball, 0.952042
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, World Series, 0.818884
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, National League, 0.7691
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Los Angeles Dodgers, 0.651083
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, National League Championship Series, 0.635698
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, San Francisco Giants, 0.548485
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, New York Yankees, 0.502229
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, California, 0.478216
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, United States, 0.459581
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Los Angeles, 0.458359
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, American Association, 0.418584
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Cincinnati Reds, 0.407872
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, 1890 in baseball, 0.388542
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, American League, 0.387418
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, National Hockey League, 0.378402
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Dodger Stadium, 0.364671
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Los Angeles Memorial Coliseum, 0.354635
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Orel Hershiser, 0.349263
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Rickey Henderson, 0.347124
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, New York City, 0.340567
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Pacific Ocean, 0.335021
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Blues, 0.320682
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Martin Scorsese, 0.31712
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, 1981 World Series, 0.316389
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, 1963 World Series, 0.313858
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, English-language films, 0.306353
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, Baseball, 0.296917
 LXv34e73rnNGLFOidFV65NKFU5VzlMQtPyttFDIUhZEMdHthjK0puln6ui28V5Qn, New York City, 1, VIP Betting Tips: Painful beginning for Celtics, US, 2017-10-24T11:45:48Z, gamingtoday.com, 0.774836, American League Championship Series, 0.29625
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Fossil fuel, 0.986748
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Greenhouse gas, 0.890812
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Associated Press, 0.881586
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Government Accountability Office, 0.88065
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Maria Cantwell, 0.781898
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Federal government of the United States, 0.769718
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Climate change, 0.76509
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, United States, 0.724761
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, President of the United States, 0.718594
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Scientific opinion on climate change, 0.643107
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Global warming, 0.626517
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Donald Trump, 0.592863
 E0vBdUSS_ocpTBUA_e242NVoJBupu2KiVCOo0ahpuRqCfL2tCoU5lXCq40oMK_Jt, United States Senate, 1, GAO: Climate change already costing US billions in losses, US, 2017-10-24T01:16:35Z, wxow.com, -0.570387, Federal government, 0.571651
