id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Supreme court, 0.695986
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Yamuna, 0.693808
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Jury, 0.668377
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, United States Attorney General, 0.661954
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Debt, 0.65642
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Proposal, 0.654999
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, State supreme court, 0.645408
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Uttar Pradesh, 0.644797
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Judge, 0.639455
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Chief Justice of the United States, 0.633447
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Proposals, 0.630549
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, George W. Bush, 0.611638
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, United States Congress, 0.602664
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, United States, 0.588112
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, National supreme courts, 0.583387
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Georgetown University Law Center, 0.579678
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Money, 0.574892
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Fourteenth Amendment to the United States Constitution, 0.550588
 KWtXwy6gOVs0I2xNXjtx4W89uu55tihFJ3X-qdT8oWdtxunPsqqnET25eVSuQ34g, United States, 1, Jaypee Infratech: SC asks Jaiprakash Associates to provide fund raising plan to IRP  IBBI  IDBI Bank & AG  Real Estate News  ET RealEstate, IN, 2017-10-24T01:48:00Z, realty.economictimes.indiatimes.com, -0.655562, Appellate court, 0.549888
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, North Korea, 0.961593
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, South Korea, 0.853262
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Korean War, 0.780557
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Bill Clinton, 0.723628
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Korea, 0.718184
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Kim Jong-il, 0.712794
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Kim Il-sung, 0.708126
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, President of the United States, 0.702505
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, United States, 0.690792
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Korean language, 0.634558
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Korean Peninsula, 0.6147
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Republic of China, 0.608686
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, World War II, 0.603049
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, United Nations Security Council, 0.590248
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, People's Republic of China, 0.587574
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Lee Hsien Loong, 0.558584
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Pyongyang, 0.553278
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Nuclear Non-Proliferation Treaty, 0.546429
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Russia, 0.543266
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, East Asia, 0.516881
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, United Nations, 0.488103
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Sea of Japan, 0.485322
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Japan, 0.460764
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Hangul, 0.453225
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, North Korea and weapons of mass destruction, 0.447894
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, White House, 0.445183
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Donald Trump, 0.44339
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Cold War, 0.4409
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Korean Demilitarized Zone, 0.439518
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Pacific Ocean, 0.42372
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Humid continental climate, 0.421578
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Beijing, 0.40458
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Divided regions, 0.401156
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Syngman Rhee, 0.397976
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, George W. Bush, 0.392793
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Seoul, 0.392769
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Diplomacy, 0.391755
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Franklin D. Roosevelt, 0.390464
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Jimmy Carter, 0.390057
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Division of Korea, 0.384681
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Mao Zedong, 0.378282
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Hanja, 0.372914
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Moscow, 0.363015
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Nuclear weapon, 0.362711
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Kim Jong-un, 0.36262
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Chinese character, 0.353828
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Chongjin, 0.352039
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Harry S. Truman, 0.347607
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Yellow Sea, 0.346799
 fp1UVZIxM5jmX7V_MK9imoHUsolfW-euBpxvLj9qr8IKgOCfHTfyMfLG7bR1PBkd, United States, 1, US needs to work with others on North Korea crisis: PM Lee, MY, 2017-10-24T02:21:13Z, businessinsider.sg, -0.0156863, Wonsan, 0.345451
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Beijing, 0.989049
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Olympic Games, 0.615037
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, 2008 Summer Olympics, 0.589304
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, China, 0.556192
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Nanjing, 0.538701
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, 2014 Winter Olympics, 0.522794
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, China Daily, 0.486206
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Beijing opera, 0.479213
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, People's Republic of China, 0.475017
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Exhibitions, 0.463045
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Exhibition, 0.46189
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Monday, 0.457558
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, United States, 0.456461
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Qing Dynasty, 0.452571
 jGiXk_2k3wATEf6vlWORlhyJbwGffUkJ3S3opFLNxygBYRXHpcq8Ce5jZWCdVxgO, United States, 1, Champion athletes inspired by visit to Chinese progress exhibition, CN, 2017-10-24T02:02:00Z, ecns.cn, 0.783011, Chinese language, 0.446649
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, Euro, 0.951525
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, Federal Reserve System, 0.93722
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, Dow Jones Industrial Average, 0.879789
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, Donald Trump, 0.790693
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, Currency, 0.619203
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, Dollar, 0.609208
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, Petroleum, 0.598882
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, Janet Yellen, 0.592391
 Aj1cAezIW3OvrFv2472FlOJnc72N0gz0-pAFCa5G7zCJW8x3p3NO86eSq_VJdaVF, United States, 1, Asian Shares Hover Near Recent Highs – NDTV Profit, IN, 2017-10-24T02:41:15Z, nowbreaking.in, -0.466881, United States dollar, 0.569676
