id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 _e6umY6UsAreHywj1p33Ibb9hryHAcV8K38Vzk5ww5UpjMBYQgTBSOXMIH3rxnHM, Government, 1, abetz.com.au - Another Department breaks ranks to breach APS Guidelines - Press Releases - News, AU, 2017-10-24T06:04:08Z, abetz.com.au, -0.263682, Liberalism, 0.533575
 _e6umY6UsAreHywj1p33Ibb9hryHAcV8K38Vzk5ww5UpjMBYQgTBSOXMIH3rxnHM, Government, 1, abetz.com.au - Another Department breaks ranks to breach APS Guidelines - Press Releases - News, AU, 2017-10-24T06:04:08Z, abetz.com.au, -0.263682, Water, 0.533371
 _e6umY6UsAreHywj1p33Ibb9hryHAcV8K38Vzk5ww5UpjMBYQgTBSOXMIH3rxnHM, Government, 1, abetz.com.au - Another Department breaks ranks to breach APS Guidelines - Press Releases - News, AU, 2017-10-24T06:04:08Z, abetz.com.au, -0.263682, Irrigation, 0.520822
 _e6umY6UsAreHywj1p33Ibb9hryHAcV8K38Vzk5ww5UpjMBYQgTBSOXMIH3rxnHM, Government, 1, abetz.com.au - Another Department breaks ranks to breach APS Guidelines - Press Releases - News, AU, 2017-10-24T06:04:08Z, abetz.com.au, -0.263682, Collective bargaining, 0.52038
 _e6umY6UsAreHywj1p33Ibb9hryHAcV8K38Vzk5ww5UpjMBYQgTBSOXMIH3rxnHM, Government, 1, abetz.com.au - Another Department breaks ranks to breach APS Guidelines - Press Releases - News, AU, 2017-10-24T06:04:08Z, abetz.com.au, -0.263682, Human, 0.50552
 _e6umY6UsAreHywj1p33Ibb9hryHAcV8K38Vzk5ww5UpjMBYQgTBSOXMIH3rxnHM, Government, 1, abetz.com.au - Another Department breaks ranks to breach APS Guidelines - Press Releases - News, AU, 2017-10-24T06:04:08Z, abetz.com.au, -0.263682, Special Minister of State, 0.504864
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Melbourne Cup, 0.989098
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Melbourne, 0.719381
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Melbourne Spring Racing Carnival, 0.718824
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Horse, 0.715348
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Caulfield Cup, 0.67651
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Bart Cummings, 0.626082
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Thoroughbred horse race, 0.624135
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Flemington Racecourse, 0.608708
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Viewed, 0.595344
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Race, 0.58452
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Makybe Diva, 0.558836
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Victoria Derby, 0.544142
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Ethereal, 0.542592
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Cox Plate, 0.508974
 JVIaOU-HqBwm2ik0QfouG2iS-fQ7LdvhIiqEASz4FXcICbdTLv7ws4m6pnIV2jSm, Melbourne, 1, Canberra trainer Joe Ible's Maryore set to join Single Gaze on Melbourne Cup day, AU, 2017-10-24T06:47:11Z, smh.com.au, 0.540764, Phar Lap, 0.489218
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Australian Football League, 0.955502
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Brisbane, 0.798849
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Foxtel, 0.690878
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Commonwealth Games, 0.684141
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, National Rugby League, 0.673855
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Australian rules football, 0.644298
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Adelaide, 0.5994
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Gold Coast  Queensland, 0.557343
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Port Adelaide Football Club, 0.527459
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Coastal cities in Australia, 0.527146
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Melbourne, 0.5258
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Week-day names, 0.513589
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, 2018 Commonwealth Games, 0.508348
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, North Melbourne Football Club, 0.504548
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Carrara Stadium, 0.489669
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Gold Coast Football Club, 0.48295
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Gold Coast Airport, 0.482487
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Commonwealth of Nations, 0.477378
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Cardiff, 0.465907
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Melbourne Cricket Ground, 0.457231
 6b3mP_4RMwgVcxNYlMJ4-_IkRhiFGdAIdmev2DOWcYxMWcxbeNzGeNHV9qAyBR-4, Melbourne, 1, Power  Suns confirmed for Shanghai in May | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.906622, Australia, 0.453982
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Ultraviolet, 0.933637
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Screen-printing, 0.826544
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Summer, 0.655372
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, English-language films, 0.643315
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Australia, 0.63009
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Luck, 0.613863
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Sunscreen, 0.564702
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Printmaking, 0.56344
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Sunburn, 0.552187
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Foreplay/Long Time, 0.532285
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Melbourne, 0.529158
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Natural ventilation, 0.527923
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Schubert Dip, 0.527612
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Peace of Mind, 0.519612
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Nude beach, 0.519457
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Beach, 0.511045
 IDJOcwoUL3Rp6FjgA_Me7bYnlonIoAtTTCaCrZHeaPpov_W3jPjD-qLLc4kwoCNZ, Melbourne, 1, WIN a Beautiful Designer Beach Shade from Hollie and Harrie, AU, 2017-10-24T02:41:15Z, mumslounge.com.au, 0.61751, Injustice Society, 0.5103
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Australia, 0.945254
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Australian Defence Force, 0.86233
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Brisbane, 0.607881
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Hat, 0.483748
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Leather, 0.48254
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Twitter, 0.482322
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Hats, 0.47481
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Dwellers of the Forbidden City, 0.468652
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Boarding school, 0.453579
 4w53PEXYiAv4RdpcDdpIuLNAyEAIbKyHuWvVYoVf_aVTyKp1fdcvwjLUeNyxVq5C, Melbourne, 1, Field Days attracting more than tractors and tools to Borenore, AU, 2017-10-24T03:04:32Z, westernmagazine.com.au, 0.6523, Melbourne, 0.452584
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Golf, 0.948844
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Australia, 0.826389
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Rules of golf, 0.739295
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Melbourne, 0.730594
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Golf course, 0.653334
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Adelaide, 0.619605
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Golf club, 0.611309
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Golf ball, 0.607876
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, Logistics, 0.556906
 WHdku20X8MhLup6Y23qWIynOBftqtBcoEeR7ZwMmqHPUVi8PVMisao8OYH-Ljlz8, Melbourne, 1, VTA to host Annual Twusuper Golf Day, AU, 2017-10-24T05:08:23Z, primemovermag.com.au, 0.747922, United States Golf Association, 0.552532
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Ship, 0.976059
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Australia, 0.932746
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Fisherman, 0.842987
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Northern Territory, 0.789761
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Darwin  Northern Territory, 0.738973
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Illegal  unreported and unregulated fishing, 0.730446
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Regional Fisheries Management Organisation, 0.719231
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Overfishing, 0.710007
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Royal Australian Navy, 0.671132
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Fishing techniques, 0.66212
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Recreational boat fishing, 0.660415
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Crimes, 0.584187
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Poaching, 0.572262
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, Air Commodore, 0.569183
 gnnHN6sqXRWG9WtTwyuR_wu_V473YqDfEdWw_AQWPjIQkyHOJhq5jOT_dJJFZxji, Melbourne, 1, Two Indonesian foreign fishing vessels located off the NT coast, AU, 2017-10-24T03:15:03Z, afma.gov.au, 0.251272, History of Australia, 0.526226
